fraseio	palavreado
frasqueira	garrafeira
fraternal	fraterno
fraternidade	irmandade
fraternizar	irmanar
fraternizar-se	harmonizar-se
fraternização	irmanação
fratura	quebra
fraturado	quebrado
fraturar	quebrar
fraudar	tolher
fraudatório	frauduloso
fraudação	garatusa
fraude	logro
fraudento	fraudulento
fraudulento	frauduloso
frauduloso	sub-reptício
fração	parcela
freagem	freamento
freamento	frenamento
frear	moderar
frear-se	reportar-se
frecha	seta
frechada	setada
frechar	machucar
frecheiro	seteiro
frege	tasca
freima	pruído
freio	travão
freira	religiosa
freiral	freirático
fremebundo	violento
fremente	violento
fremir	roncar
frenar	vencer
frenar-se	sufocar-se
frender	irritar-se
frenesi	impulso
frenesiar	irritar
frenesiar-se	rabiar
frenesim	prurido
frente	rosto
frenético	impaciente
freqüentar	ir
freqüente	ininterrupto
freqüência	regularidade
frescal	fresco
frescalhão	frescalhote
frescaço	frescalhote
fresco	recente
frescor	viveza
frescura	fresquidão
fressura	pacuera
fresta	trinca
fretagem	fretamento
fretamento	frete
frete	porte
freteiro	fretejador
fretenir	zangarrear
friagem	frialdade
frialdade	gelidez
friamente	secamente
friccionar	roçar
friccionar-se	roçar-se
friento	friorento
frieza	frigidez
frigidez	gelidez
frigidíssimo	friíssimo
frigir	irritar
frigorífero	frigorífico
frigorífico	frigorígeno
frincha	rima
frinchoso	rimoso
frio	gélido
frioleira	palha
frisado	riçado
frisante	terminante
frisar	realçar
frisar-se	pentear-se
friso	quebra
frivolidade	tolice
friúra	gelidez
froixel	penugem
froixelado	frouxelado
froixo	relaxado
frolar	lamber
frolo	frufru
frondear	frondescer
frondear-se	frondescer-se
frondejante	frondente
frondejar	frondescer
frondejar-se	frondescer-se
frondente	umbroso
frondescente	frondoso
frondoso	umbroso
frontaberto	frontino
frontal	frontaleira
frontaria	testeira
fronte	rosto
fronteira	limite
fronteiriço	raiano
fronteiro	limítrofe
frontinho	frontino
frontispício	testeira
frouxel	penugem
frouxeza	moleza
frouxidão	inação
frouxo	mole
frouxura	lassidão
frufru	ruge-ruge
frufrulhar	frufrutar
frugal	sóbrio
frugalidade	moderação
frugífero	frutificativo
frugívoro	frutívoro
fruir	ter
fruição	usufruto
frumentáceo	frumentício
frumentário	frumentício
fruste	frusto
frustrado	vão
frustrador	frustrante
frustrar	gorar
frustrar-se	fundir-se
frustratório	mentiroso
frustração	inutilização
frustrâneo	vão
fruta	fruto
fruta-pão	rima
frutar	frutificar
frutear	frutescer
fruteiro	frutificativo
frutescer	frutificar
frutificativo	frutígero
frutificação	sucesso
fruto	produto
frutuoso	produtivo
frutuário	frutuoso
frutífero	profícuo
frágil	mimoso
frágua	fundição
frêmito	soada
frígido	glacial
frívolo	oco
frôndeo	frondoso
fuga	retirada
fugacidade	rapidez
fugaz	momentâneo
fugida	retirada
fugidio	passadiço
fugidiço	fugidio
fugido	tresmalhado
fugir	zarpar
fugitivo	transitivo
fuguração	raio
fulano	zé-dos-anzóis
fulgente	fulguroso
fulgentear	fulgir
fulgir	tremer
fulgor	rutilação
fulgurante	fulguroso
fulgurar	sobrelevar-se
fulguração	resplandescimento
fulguroso	nitente
fulgurância	lucilância
fulgência	resplandor
fuligem	picumã
fulminador	fulminante
fulminar	resplandecer
fulminativo	fulminatório
fulminação	perda
fulmíneo	fulminoso
fulvo	louro
fumacear	garguitear
fumacento	fumarento
fumada	tragada
fumador	fumante
fumante	fumista
fumar	tabaquear
fumarar	vaporar
fumaraça	fumarada
fumatório	fumigatório
fumaça	fumo
fumaçada	fumada
fumaçar	vaporar
fumeante	fumegante
fumear	fumegar
fumegar	transparecer
fumigação	incensação
fumista	pitador
fumo	petema
fumosidade	vaporosidade
fumífero	fumoso
fumífico	fumoso
funcional	prático
funcionalidade	funcionarismo
funcionalismo	funcionarismo
funcionamento	movimento
funcionar	trabalhar
fundado	fundamentado
fundador	instituidor
fundagem	sedimento
fundamentabilidade	sustentabilidade
fundamentado	motivado
fundamental	primordial
fundamentar	motivar
fundamentar-se	louvar-se
fundamentação	justificação
fundamento	matéria
fundar	pôr
fundar-se	jogar
fundação	raiz
fundeado	surto
fundeadoiro	surgidoiro
fundeadouro	pouso
fundear	poitar
fundido	liquefato
fundir	prodigalizar
fundir-se	submergir-se
fundição	vazadura
fundo	reentrante
fundura	profundeza
fundão	pélago
fundível	fúsil
funeral	funéreo
funerário	funéreo
funestamente	sinistramente
funestar	verberar
funestação	tristeza
funesto	sinistro
fungada	fungo
fungar	resmungar
fungação	fungo
fungosidade	porosidade
fungoso	poroso
funicular	funiforme
funil	infundíbulo
funileiro	latoeiro
funâmbulo	volatim
função	serviço
funéreo	mortuário
furacar	lurar
furacão	torvelim
furadeira	perfurador
furado	perfurado
furador	punção
furar	transir
furdunçar	pagodear
furente	irritado
furfuráceo	furfúreo
furibundo	irado
furiosidade	veemência
furioso	zangado
furna	subterrâneo
furo	orifício
furoar	indagar
furor	impulso
furreca	ridículo
furtado	saqueado
furtar	rapinhar
furtar-se	roubar-se
furtivamente	surdamente
furtivo	latente
furto	ratonice
fusco	pardo
fuselado	fusóide
fusiforme	fusóide
fusionar	misturar
fuso	torcedor
fustigador	fustigante
fustigar	vergastar
fustigação	tormento
fusão	liquefação
futicar	futucar
futilidade	superfluidade
futilmente	perdidamente
futrica	futricada
futricar	mexericar
futucar	zarelhar
futurar	pressentir
futuração	hipótese
futuro	porvindouro
futuroso	prometedor
fuxicar	onzenar
fuxico	mexerico
fuzilar	luziluzir
fuzilação	rutilância
fuçar	xeretar
fábrica	usina
fábula	lenda
fácil	fluido
fármaco	tópico
fátuo	jatancioso
fé	religiosidade
féretro	urna
féria	jornal
férreo	inflexível
fértil	opimo
férula	palmatória
férvido	namorado
fétido	putrefeito
fêmea	varoa
fêmeo	feminino
fímbria	orladura
físico	postura
fórmula	receita
fôlego	respiração
fôrma	modelo
fúfio	ordinário
fúlgido	resplendoroso
fúmeo	fúmido
fúmido	fumoso
fúnebre	funeral
fúria	inspiração
fúsil	fusível
fútil	nugatório
gabador	rebolão
gabamento	louvor
gabar	preconizar
gabar-se	timbrar
gabardo	gabinardo
gabaritado	proficiente
gabarito	nível
gabarola	rabulão
gabarolice	orgulho
gabação	ufania
gabela	gavela
gabinardo	sobretudo
gabo	vaidade
gabola	rabulão
gabolice	vaidade
gabão	sobretudo
gadanha	gadanho
gadanhar	raspar
gadanho	unha
gadelha	trunfa
gadelhado	gadelhudo
gadelho	gaforina
gadelhudo	guedelhudo
gafa	garra
gafar	infecionar
gafe	papelão
gafeirento	sarnoso
gafeiroso	sarnoso
gafento	gafo
gafo	sarnento
gaforina	guedelha
gaforinha	trunfa
gago	tartamudo
gagueira	gaguejo
gaguejamento	tartamudeio
gaguejar	tartamudear
gaguejo	tartamudeio
gaguez	tartamudeio
gaguice	tartamudez
gagá	senil
gaiatada	garotice
gaiatar	malandrear
gaiatice	garotice
gaiato	maldoso
gaiola	prisão
gaita	harmônica
gaitada	risada
gala	recamadura
galactófago	lactífago
galactômetro	lactômetro
galadoador	remunerador
galanar	janotear
galane	galante
galanear	pimpar
galanice	galanteria
galantaria	gentileza
galante	garboso
galanteado	requestado
galanteador	renteador
galantear	ornar
galanteio	xodó
galanteria	gentileza
galar	pejar
galarada	ramagem
galardoado	premiado
galardoador	recompensador
galardoar	pagar
galardão	prêmio
galeado	galeato
galear	janotar
galera	torcida
galeria	subterrâneo
galgar	vingar
galgaz	magro
galhada	galhadura
galhardamente	garbosamente
galhardear	ressaltar
galhardete	pendão
galhardia	torneio
galhardo	garboso
galharia	ramagem
galho	ramo
galhofa	motejo
galhofar	sotaquear
galhofear	pagodear
galhofeiro	zombador
galhofento	zombeteiro
galicismar	galicisparlar
galicisparlar	galicizar
galicófilo	galófilo
galicófobo	galófobo
galivar	tracejar
galo	inchaço
galomaníaco	galômano
galonar	louvar
galopada	galope
galopar	galopear
galope	galopeação
galpão	telheiro
galrar	presumir
galreador	galrejador
galrear	regorjear
galrejar	trinar
galrão	tagarela
galvanizador	galvanizante
galvanizar	zincar
galvanização	zincagem
galão	sacão
gama	quantidade
gambelar	tungar
gambeteador	gambeteiro
gambetear	vastar
gambérria	sancadilha
gamela	pilheta
gana	voracidade
gananciar	ganhar
ganchar	travar
ganchar-se	travar-se
gancho	grampo
gandaia	noutada
gandaiar	vagamundear
gandaiice	sarandagem
gandarês	gandrês
gang	gangue
gangorra	jangalamaste
gangster	gângster
gangue	súcia
ganhadeiro	ganha-pão
ganhador	jornaleiro
ganhar	reconvir
ganho	provento
ganhos	proventos
ganhão	ganha-pão
ganir	ulular
ganância	ganhos
gapinar	pescar
garabulha	garatuja
garabulhar	rabiscar
garabulho	garavunha
garalhar	papaguear
garantia	seguridade
garantido	seguro
garantir	resguardar
garantir-se	precautelar-se
garatuja	gatimonho
garatujar	rabiscar
garatusa	mofatra
garavanço	garfo
garavato	gravato
garaveto	graveto
garavunha	rabisco
garbo	torneio
garbosamente	lindamente
garboso	gentil
gargalhada	risada
gargalhadear	gargalhar
gargalhar	rinchavelhar
gargalo	pescoço
garganta	passo
garganteado	trinado
gargantear	jactar-se
garganteio	trinado
gargantuano	gargantuesco
gargantão	glutão
garguitear	ufanar-se
gari	lixeiro
garimpar	minerar
garoa	molhe-molhe
garoar	garuar
garota	pequena
garotada	molecada
garotagem	pequenada
garotar	vagamundear
garotear	garrotear
garotice	pequenez
garoto	rapazinho
garra	tenência
garrafaria	garrafeira
garrancho	rabisco
garranchoso	garranchudo
garras	unha
garrear	tomar
garridice	tafularia
garridismo	janotismo
garrido	pimpão
garrir	papear
garrochar	picar
garrote	torcedor
garrotear	laquear
garrulante	palavreador
garrular	prosear
garrulice	parolice
garuar	molinhar
garço	gázeo
garçotas	plumeiro
gasalhado	hospedagem
gasalhar	velar
gasalhar-se	recobrir-se
gasalhoso	hospitaleiro
gasconada	presepada
gaseificar	vaporizar
gaseificação	gasificação
gaseificável	gasificável
gaseiforme	gasoso
gases	vento
gasguento	tartamelo
gasificar	vaporizar
gasificação	vaporização
gastador	perdulário
gastar	maleficiar
gastar-se	ir-se
gasto	safado
gastura	horripilação
gatafunhado	rabiscado
gatafunhar	rabiscar
gatafunhos	gatimanhos
gatarujado	rabiscado
gateador	pirata
gatear	rapinhar
gatesco	gatesgo
gatilho	pinguelo
gatimanhos	gatimonho
gatimonha	micagem
gatimonho	micagem
gato-pingado	joão-ninguém
gatunagem	rapina
gatunar	unhar
gatunhar	palmear
gatunice	rapinagem
gatuno	ratoneiro
gauderiar	goderar
gaudério	parasito
gavela	paveia
gavionar	paqueirar
gavião	sedutor
gay	homossexual
gaza	gaze
gazeador	gazeante
gazear	gazular
gazeio	gazeta
gazeta	periódico
gazetal	gazetário
gazetear	matar
gazeteiro	jornaleiro
gazilar	gazular
gazão	relvedo
geadeiro	geoso
gear	gelar
geba	giba
gebo	mal-apresentado
geboso	giboso
geento	geoso
geidrográfico	geo-hidrográfico
geladeira	geleira
gelado	gélido
gelar	regelar
gelar-se	regelar-se
gelatinoso	pegadiço
gelha	plicatura
gelifazer	gelificar
gelificação	solidificação
gelo	insensibilidade
gelosia	rótula
gemebundo	gemente
gemedor	gemidor
gemelhicar	gemicar
gemelípara	geminípara
gemente	gemidor
gemer	suportar
gemido	plangência
genealogia	origem
genebra	gim
generalidade	universalidade
generalidades	teoria
generalizado	universalizado
generalizador	universalizador
generalizar	preconizar
generalizar-se	universalizar-se
generalização	universalização
generante	gerador
generativo	gerativo
generosamente	liberalmente
generosidade	gentileza
generoso	ubertoso
genesíaco	genético
genetriz	genitora
gengibirra	jinjibirra
genialidade	magistralidade
genioso	raivudo
genitor	pai
genitora	mãe
gente	população
gentil	prazenteiro
gentil-homem	nobre
gentileza	longanimidade
gentilidade	paganismo
gentilismo	paganismo
gentilício	gentílico
genuflectir	genufletir
genuflectir-se	genufletir-se
genuflector	genufletor
genuinidade	lidimidade
genuíno	particular
genérico	indefinito
genésico	genético
geo-hidrográfico	geoidrográfico
geoclimatológico	geoclímico
geoclimatérico	geoclímico
geoclimático	geoclimatológico
geodésico	geodético
geotermal	geotérmico
gerador	gerante
geral	unânime
gerar	procriar
gerar-se	nascer
geração	procriação
gerenciar	manejar
gerente	superintendente
gergelim	zirzelim
gerido	governado
gerigonça	geringonça
geringonça	gronga
gerir	presidir
germanado	irmanado
germanar	igualizar
germanar-se	mancomunar-se
germanismo	teutomania
germano	germão
germanofilia	teutomania
germe	princípio
germinal	incipiente
germinante	germinativo
germinar	levantar
gerência	gestão
gesta	proeza
gestar	ter
gestativo	gestatório
gestação	gravidez
gesticulado	gesto
gesticular	mimar
gesticulação	pantomima
gesto	sinal
gestor	superintendente
gibi	quadrinhos
gigante	monstro
gigantesco	giganteu
gigantez	monumentalidade
gigolô	proxeneta
gigânteo	gigantesco
gilete	lâmina
ginetear	pinotear
ginga	zinga
gingada	gingo
gingante	gingão
gingar	palhetar
gingação	gingada
gira	leso
girante	rotativo
girar	mercanciar
giratório	rotatório
giração	regiro
giriesco	gírio
giro	passeio
girogirar	girovagar
gladiar	questionar
glamour	graça
glandoso	glandular
glandular	glanduliforme
glanduliforme	glanduloso
glauco	verde-gaio
gleba	leiva
glicométrico	glucométrico
global	integral
globalizar	integralizar
globalmente	plenamente
globo	mundo
globosidade	rotundidade
globoso	orbicular
globular	orbicular
globuliforme	globuloso
glomerar	lotar
gloriar-se	timbrar
glorificador	glorificante
glorificar	santificar
glorificar-se	jactar-se
glorificação	honraria
glorioso	ufanoso
glosa	interpretação
glosar	objurgar
glossário	léxico
gloterar	glotorar
glutinar	pegar
glutinosidade	gomosidade
glutinoso	peguenhento
glutonaria	voracidade
glutoneria	voracidade
glutonia	voracidade
glutão	lambão
glóbulo	grânulo
glória	grandeza
gnoma	máxima
goderar	gongorar
godilhão	grumo
goelar	vociferar
gogoso	gosmoso
goguento	gosmoso
gogó	nó-de-adão
golada	trago
gole	golpe
golelheiro	loquaz
goleta	sorvo
golfada	irrupção
golfar	verter
golfejar	gorgolar
golpada	golpázio
golpe	pancada
golpear	torturar
goma	grude
gomar	pontar
gomo	pimpolho
gomosidade	viscosidade
gomoso	viscoso
gonadotrófico	gonadotrópico
gonete	verrumão
gonzo	missagra
gorar	naufragar
gorar-se	malograr-se
gordalhaço	gordalhufo
gordalhudo	gorduchão
gordalhufo	gordão
gordalhão	gordalhufo
gordanchudo	gordão
gordaço	gordalhufo
gordo	untuoso
gordote	gorducho
gorducho	rechonchudo
gordura	rotundidade
gordurento	graxo
gorduroso	oleoso
gordão	gorduchão
gorgeio	trilo
gorgolar	gorgolhar
gorgolejar	grogolejar
gorgolhão	jacto
gorgolão	jacto
gorjeado	trilado
gorjear	trinar
gorjeio	trinado
gorjeta	molhadela
goro	malogrado
gorra	gorro
gosma	muco
gosmar	mascar
gosmento	gosmoso
gostar	prezar
gostar-se	prezar-se
gosto	paladar
gostoso	sápido
gota	pinga
gotear	transudar
goteira	quelha
gotejante	ressumante
gotejar	transudar
governado	parcimonioso
governança	governo
governar	tronejar
governar-se	guiar-se
governação	governo
governismo	mandonismo
governo	regimento
gozar	sotaquear
gozar-se	lisonjear-se
gozação	graça
gozo	usufruto
gracejador	piadista
gracejar	joguetear
gracejo	picueta
graceta	picuetada
gracilidade	suavidade
graciosidade	magnanimidade
gracioso	serelepe
gracílimo	gracilíssimo
gradar	gradear
gradaria	grade
gradativo	gradual
gradação	progressão
gradeado	gradil
gradeamento	gradil
grado	grande
gradualmente	progressivamente
graduar	seriar
graduação	graduamento
grafar	ortografar
grafia	ortografia
grafiteiro	pichador
grainha	grão
gral	pilão
gralhada	grasnada
gralhador	loquaz
gralhar	palavrear
gralhear	tarelar
grama	relva
gramado	relvado
gramar	sustentar
gramatical	gramático
graminiforme	graminóide
gramofone	gramofono
grampador	grampeador
grampar	grampear
granadil	granadino
granado	granulado
granar	granular
grandalhão	grandão
grandaço	grandalhão
grande	profundo
grandevo	velho
grandeza	intensidade
grandiloqüência	pomposidade
grandiosidade	imponência
grandioso	ostentoso
grandíloquo	pomposo
granir	pontilhar
granizada	granizo
granizo	saraiva
granja	quinta
granjear	haver
granjeio	vindima
granular	granuloso
granuloso	grumoso
granítico	granitoso
grapefruit	toranja
grasnada	grasnadela
grasnadela	grasnido
grasnador	grasnante
grasnante	grasneiro
grasnar	grasnir
grasnido	grasno
grassar	propalar-se
grassento	oleoso
grasso	untuoso
gratear	rocegar
gratidão	reconhecimento
gratificar	reconhecer
gratificação	lambidela
grato	obrigado
gratuidade	gratuitidade
grau	predicamento
gravado	impresso
gravame	vínculo
gravar	inscrever
gravar-se	imprimir-se
gravato	graveto
gravação	impressão
grave	judicioso
gravemente	seriamente
graveolente	graveolento
gravetos	maravalhas
gravidade	importância
gravidar	pejar
gravidez	prenhez
gravitacional	gravítico
gravura	ilustração
graxo	untuoso
grazinar	resmonear
graça	pico
graçolar	joguetar
graúdo	influente
grecolátrico	helenolátrico
gredelém	gridelém
grei	sociedade
grelar	propagar
grenha	selva
grenhoso	grenhudo
greta	resquício
gretado	rimoso
gretadura	rachadura
gretar	rachar
gretar-se	lascar-se
greve	parede
grevista	paredista
gridelém	gridelim
grifar	sublinhar
grifo	itálico
grilar	impressionar
grilhagem	grilhão
grilhão	grilheta
grimpa	ventoinha
grimpar	subir
grinalda	guirlanda
grinfar	trissar
grisado	sombreado
grisalhar	pintar
grisalhar-se	nevar-se
grisalho	ruço
grisisco	ruço
grisê	sombreado
grita	vozearia
gritada	tagarela
gritadeira	vozearia
gritar	requerer
gritaria	tagarela
grito	reivindicação
grossaria	grossura
grosseiramente	rudemente
grosseiro	grosso
grosseria	rustiqueza
grosso	mal-educado
grossura	rusticidade
grota	vale
grotesco	ridículo
grua	guindaste
grudado	pegado
grudar	pegar
grudar-se	prender-se
grude	intimidade
grudento	tenaz
grugrulejar	grugrulhar
grulha	prosista
grulhar	treler
grumar	grumecer
grunhir	resmuninhar
grupamento	reunião
grupar	unir
grupar-se	juntar-se
grupo	tribo
gruta	recôncavo
grácil	sutil
grátis	gratuitamente
grávido	repleto
grânulo	grão
grã	grão
grã-ducal	grão-ducal
grão	partícula
grêmio	sociedade
gríseo	griséu
grúmulo	nódulo
gualdo	jaldinino
gualdrapa	xairel
guampa	haste
guampada	topetada
guampear	laçar
guapo	temido
guarda	sentinela
guarda-chuva	umbela
guarda-chuvada	varada
guarda-fogo	guarda-lume
guarda-jóias	porta-jóias
guarda-louça	louceira
guarda-portão	porteiro
guarda-sol	pára-sol
guarda-vassouras	rodapé
guarda-vento	pára-vento
guarda-vidas	salva-vidas
guardado	vigiado
guardamento	vigilância
guardar	poupar
guardar-se	precautelar-se
guardear	guarnecer
guarecer	sanar
guarecer-se	refazer-se
guarida	refúgio
guarir	sarar
guarir-se	reerguer-se
guarita	vigia
guarnecer	provisionar
guarnecido	munido
guarnecimento	guarnição
guasqueiro	minguado
guedelha	trunfa
guedelho	trunfa
guedelhudo	melenudo
guei	homossexual
guerrear	oprimir
guerreiro	marcial
guerrilha	guerrilheiro
guia	preceptor
guiado	orientado
guiador	guiante
guiamento	orientação
guiar	levar
guiar-se	nortear-se
guias	voadouros
guidão	guidom
guimba	prisca
guina	voracidade
guinada	reviravolta
guinchante	guinchento
guinchar	rebocar
guincho	reboque
guindado	rebuscado
guindagem	içamento
guindar	levantar
guindar-se	subir
guisar	refogar
guita	negalho
guitarreiro	guitarrista
guizo	maracá
guião	pendão
gula	gulosice
gulodice	lambiscaria
gulosear	peniscar
guloseima	quitute
gulosice	paparicho
gulosina	iguaria
guloso	lambeiro
gungunar	resmuninhar
guri	menino
guria	menina
gurizada	petizada
gustativo	gustatório
gustação	prova
gárrulo	tagarela
gás	vigor
gázeo	verdoengo
gázua	razia
gândara	gandra
gângster	mafioso
gélido	glacial
gêmeo	igual
gênero	jaez
gênese	origem
gênio	temperamento
gênito	gerado
gímnico	ginástico
habilidade	manha
habilidoso	jeitoso
habilitado	idôneo
habilitar	instituir
habilitar-se	instruir-se
habitado	povoado
habitador	habitante
habitante	morador
habitar	povoar
habitação	teto
habituado	treito
habitual	usual
habitualidade	habitualismo
habitualismo	quotidianidade
habitualmente	ordinariamente
habituar	usar
habituar-se	identificar-se
hagiologia	santoral
hahnemanniano	homeopático
hahnemânnico	homeopático
hall	saguão
halo	nimbo
halter	peso
haltere	peso
hanseniano	macutena
haraganar	preguiçar
haraganear	madraçar
harmonia	música
harmonioso	mélico
harmonizar	recongraçar
harmonizar-se	reconciliar-se
harmonização	reaproximação
harmônica	sanfona
harmônico	melodioso
harpagão	sovina
harpar	harpear
harpear	harpejar
harto	robusto
harém	serralho
haríolo	vaticinador
hasta	leiloamento
haste	ponta
hasteado	içado
hasteamento	içamento
hastear	tender
hastear-se	içar-se
hastilhar	quebrar
hastilhar-se	quebrar-se
haurir	sorver
hausto	sorvo
haver	ter
haver-se	portar-se
haveres	pertences
hebdomadário	semanário
hebetação	hebetamento
hebetizado	mazanza
hebraico	hebreu
hediondez	monstruosidade
hediondeza	horribilidade
hediondo	hórrido
hegemonia	predominação
helcóide	helcóideo
helicoidal	helicóide
hematode	hematóide
hemicíclico	semicircular
hemisférico	semi-esférico
hemisfério	semi-esfera
hemorragíaco	hemorrágico
hemoético	metamórfico
heptadáctilo	heptadátilo
hepático	jecorário
herança	patrimônio
herbivoraz	herbívoro
herbolário	herborista
herdador	sucessor
herdar	legar
herdeiro	sucessor
herege	herético
heresiográfico	heresiológico
hermafrodita	hermafrodito
hermético	intrincado
hernial	hérnico
herniário	hérnico
heroicidade	proeza
heroificar	soberanizar
heroísmo	hombridade
heráldico	parassematográfico
herético	heterodoxo
hesitante	titubante
hesitar	titubear
hesitação	perplexão
heteroclítico	heteróclito
heterodoxia	inconformidade
heterofônico	heterófono
heterogeneidade	hibridez
heterossexualidade	heterossexualismo
hexadáctilo	hexadátilo
hexagonal	sextavado
hiacintinó	jacintino
hiato	lacuna
hibernal	hiberno
hibernar	invernar
hiberno	hibernoso
hibernoso	invernoso
hidatológico	hidrológico
hidatoscópico	hidroscópico
hidatígero	hidátulo
hidratador	hidratante
hidraéreo	hidroaéreo
hidrelétrico	hidroelétrico
hidrofráctico	hidrofrático
hidrofílico	hidrófilo
hidromedicinal	hidroterápico
hidrosfera	talassosfera
hidrófobo	raivoso
hidático	hidatídico
hiemal	invernoso
hierarquia	ordem
hierarquizar	jerarquizar
hieroglífico	jeroglífico
hierárquico	jerárquico
hierático	religioso
hietometria	pluviometria
hietométrico	pluviométrico
higiene	salubridade
higienizar	sanificar
higienização	purificação
higiênico	limpo
hilariante	hilário
hilariar	hilarizar
hilarizar	letificar
hilariância	risibilidade
hindu	indiano
hinir	trinir
hinista	hinólogo
hinterlândia	interior
hiperalgésico	hiperálgico
hiperbóreo	setentrional
hipercorreção	ultracorreção
hiperdáctilo	polidáctilo
hiperdátilo	polidátilo
hipersensível	supersensível
hiperurbanismo	ultracorreção
hipismo	turfe
hipnotizar	seduzir
hipnotização	magnetismo
hipocrisia	insinceridade
hipocritamente	mentirosamente
hipodérmico	subcutâneo
hipotalássico	submarinho
hipotalástico	submarino
hipotecar	onerar
hipoteticamente	supostamente
hipotético	suposto
hipócrita	refalsado
hipódromo	turfe
hipótese	vislumbre
hircismo	raposinho
hirsuto	riçado
hirteza	hispidez
hirto	parado
hispidar-se	ouriçar-se
histeria	nervosismo
historiador	historiógrafo
historiar	referir
historieta	historiúncula
historiógrafo	hotoricista
historíola	historiúncula
histrião	truanaz
história	tretas
hit	mania
hitleriano	hitlerista
hitlerismo	nazismo
hiálico	hialino
hodierno	moderno
holocausto	imolação
holofote	projetor
hombridade	virtude
homem	varão
homenagem	preito
hominal	homínido
hominiano	homínido
hominídeo	homínido
homiziado	refugiado
homiziar	malquistar
homiziar-se	ocultar-se
homizio	valhacoito
homocentricidade	homocentrismo
homocrônico	sincrônico
homofônico	homófono
homogeneizar	uniformizar
homogeneizar-se	uniformar-se
homogeneização	igualação
homogenizar	igualar
homogenizar-se	uniformar-se
homologativo	homologatório
homosexualismo	pederastia
homossexualidade	inversão
homossexualismo	inversão
homotermal	isotermo
homotérmico	isotermo
homônimo	xarapim
honestamente	indecentemente
honestar	ornamentar
honestidade	inteireza
honestizar	nobilitar
honesto	pundonoroso
honorabilidade	mérito
honorário	honorífico
honorários	salário
honorável	honroso
honorífico	honroso
honra	pundonor
honradez	virtude
honrado	probo
honrar	temer
honrar-se	prosear
honraria	honras
hora	tempo
horda	tropel
horizonte	perspectiva
hormonal	hormônico
horoscopar	horoscopizar
horrendamente	horrorosamente
horrendo	tetro
horribilidade	monstruosidade
horripilante	temerso
horripilar	horrorizar
horripilar-se	horrorizar-se
horrissonante	horríssono
horrivelmente	horrorosamente
horror	padecimento
horroroso	tétrico
horrorífico	horroroso
horrífero	torvo
horrífico	horrível
horrípilo	horroroso
horrível	tremendo
hortaliça	verdura
hospedado	instalado
hospedador	hospedeiro
hospedagem	pousada
hospedar	receber
hospedar-se	instalar-se
hospedaria	pousada
hospedeiro	hospitaleiro
hospital	nosocômio
hospitalar	nosocômico
hospitalização	internamento
hospitalário	nosocomial
hospício	manicômio
hostil	infesto
hostilidade	inimizade
hostilmente	provocadoramente
hulheiro	hulhífero
humanado	humanizado
humanal	humano
humanar	transumanar
humanitário	humano
humanizar	policiar
humanização	personificação
humano	mortal
humildade	pobreza
humildar	oprimir
humildar-se	rebaixar-se
humildação	rebaixamento
humilde	modesto
humildoso	submisso
humilhado	rebaixado
humilhador	humilhante
humilhante	vexante
humilhar	murchar
humilhar-se	submeter-se
humilhação	ofensa
humlhar	profanar
humor	temperamento
humorado	humoroso
humílimo	humilíssimo
hábil	industrioso
hábito	mania
hástea	vergôntea
héctico	hético
hífen	tirete
hígido	salutar
híspido	inteiriçado
hórrido	temerso
hóspede	visita
ianque	norte-americano
ibope	índice
icnolitológico	icnológico
ictióide	ictióideo
ictíaco	ictíico
icástico	icônico
ida	partida
idade	período
ideal	idealização
idealidade	idealismo
idealizar	sonhar
idealização	imaginação
idear	inventar
ideação	invenção
identicamente	igualmente
identidade	igualdade
identificar	pontar
identificação	reconhecimento
ideologia	pensamento
idielétrico	idioelétrico
idilista	quimerista
idioma	língua
idioscópico	idioscópio
idiota	palerma
idiotar	imbecilizar
idiotar-se	imbecilizar-se
idiotice	tolice
idiotificação	imbecilização
idiotismo	zotismo
idiotizar	imbecilizar
idiotizar-se	imbecilizar-se
idiotização	imbecilização
idoiro	idouro
idolatrar	venerar
idoso	velho
idálico	idálio
idéia	mente
idêntico	parecente
idólatra	idolátrico
idôneo	pertinente
igara	ubá
igaçaba	quiçaba
ignaro	inculto
ignavo	manzanza
ignescência	ignição
ignificar	incandescer
ignificar-se	queimar-se
ignificação	inflamação
ignobilidade	vilanagem
ignobilmente	vilmente
ignominiar	vituperar
ignominioso	indigno
ignomínia	verecúndia
ignorado	ignoto
ignorante	imbecil
ignoração	insipiência
ignorância	indiscriminação
ignoscente	indulgente
ignoto	obscuro
ignífero	ignígero
ignóbil	miserável
igreja	santuário
igrejinha	panela
igual	liso
igualado	irmanado
igualamento	nivelamento
igualar	respaldar
igualar-se	nivelar-se
igualação	nivelamento
igualdade	uniformidade
igualizar	respaldar
igualizar-se	uniformar-se
igualmente	também
iguaria	petisco
ilacrimável	inexorável
ilaquear	iludir
ilação	inferência
ilegal	ilícito
ilegalidade	inconstitucionalidade
ilegalizar	invalidar
ilegibilidade	ininteligibilidade
ilegitimar	invalidar
ilegitimidade	inautenticidade
ilegítimo	ilídimo
ilegível	inlegível
ileso	indene
ileterato	iletrado
iletrado	iliterato
ilhado	ínsulo
ilhar	seqüestrar
ilhar-se	isolar-se
ilhéu	insulano
ilibado	incorrupto
ilibar	purificar
iliberal	pão-duro
ilidir	refutar
iligar	ligar
